"","lowgel.baseline-Placebo.baseline","Placebo.baseline-Placebo.postgel"
"21328",0,0
"21329",0,0
"21331",0,0
"21332",0,0
"21333",0,0
"21334",0,0
"21336",0,0
"21337",0,0
"21339",0,0
"21340",0,0
"21343",0,0
"21345",0,-1
"21348",0,0
"21349",0,0
"21352",0,0
"21353",0,0
"21354",0,-1
"21356",0,0
"21357",0,0
"21359",0,0
"21360",0,0
"21361",0,0
"21364",0,0
"21366",0,1
"21368",0,1
"21369",0,0
"21371",0,0
"21374",0,0
"21375",0,0
"21377",0,0
"21381",0,0
"21382",0,0
"21383",0,0
"21384",0,-1
"21387",0,0
"21391",0,0
"21393",0,0
"21394",0,0
"21397",0,0
"21400",0,-1
"21402",0,0
"21404",0,0
"21406",0,0
"21407",0,0
"21408",0,0
"21409",0,0
"21413",0,0
"21418",0,0
"21419",0,0
"21422",0,0
"21423",0,0
"21424",0,0
"21425",0,0
"21427",0,0
"21432",0,0
"21435",0,0
"21436",0,0
"21438",0,-1
"21439",0,0
"21440",0,0
"21448",0,0
"21452",0,0
"21456",0,0
"21457",0,0
"21458",0,0
"21462",0,0
"21463",0,0
"21465",0,-1
"21466",0,0
"21469",0,-1
"21470",0,0
"21473",0,0
"21474",0,0
"21484",0,0
"21486",0,0
"21487",0,0
"21490",0,0
"21491",0,0
"21492",0,-1
"21493",0,-1
"21494",0,-1
"21497",0,0
"21498",0,0
"21499",0,0
"21500",0,1
"21501",0,0
"21503",0,0
"21504",0,0
"21510",0,0
"21511",0,0
"21512",0,0
"21514",0,0
"21515",0,0
"21516",0,0
"21517",0,0
"21518",0,0
"21519",0,-1
"21521",0,0
"21528",-1,1
"21529",-1,1
"21531",0,-1
"21532",0,0
"21540",0,0
"21542",0,0
"21544",0,0
"21546",0,0
"21550",0,1
"21551",0,0
"21553",0,0
"21554",0,0
"21556",0,0
"21558",0,0
"21561",0,0
"21562",0,0
"21563",0,0
"21564",0,0
"21565",0,-1
"21566",0,0
"21568",0,-1
"21575",0,0
"21576",0,0
"21577",0,0
"21578",0,0
"21580",0,0
"21581",0,0
"21582",0,0
"21584",0,-1
"21588",0,0
"21589",0,0
"21591",0,0
"21593",0,1
"21594",0,0
"21596",0,0
"21597",0,0
"21598",0,0
"21599",0,0
"21601",0,1
"21603",0,0
"21604",0,0
"21605",0,0
"21609",0,0
"21610",0,0
"21615",0,0
"21618",0,0
"21619",0,0
"21624",0,-1
"21627",0,0
"21628",0,0
"21630",0,0
"21635",0,0
"21636",0,0
"21637",0,0
"21638",0,0
"21641",0,0
"21643",0,0
"21645",0,0
"21646",0,0
"21647",0,0
"21648",0,1
"21656",0,0
"21657",0,0
"21659",0,0
"21662",0,0
"21665",0,0
"21666",0,-1
"21669",0,0
"21673",0,0
"21674",0,0
"21677",0,0
"21680",0,0
"21681",0,0
"21683",0,0
"21686",0,0
"21687",0,0
"21689",0,0
"21690",0,0
"21691",0,0
"21705",0,0
"21706",0,0
"21712",-1,1
"21718",0,0
"21719",0,0
"21720",0,0
"21724",0,0
"21726",0,0
"21730",0,0
"21731",0,0
"21734",0,0
"21735",0,0
"21738",0,0
"21739",0,-1
"21740",0,0
"21741",0,0
"21742",0,0
"21743",0,0
"21747",0,0
"21748",0,0
"21749",0,-1
"21750",0,0
"21751",0,0
"21758",0,-1
"21759",0,-1
"21760",0,0
"21761",0,0
"21763",0,0
"21764",0,0
"21766",0,0
"21767",0,0
"21768",0,0
"21769",0,0
"21770",0,0
"21774",0,0
"21775",0,0
"21778",0,0
"21780",0,0
"21782",0,0
"21784",0,0
"21785",0,0
"21786",0,0
"21787",0,0
"21788",0,0
"21792",0,0
"21793",0,-1
"21800",0,0
"21801",0,0
"21802",0,0
"21803",0,0
"21804",0,0
"21805",0,0
"21806",0,0
"21808",0,0
"21809",0,0
"21810",0,0
"21811",0,0
"21813",0,0
"21817",0,0
"21818",0,-1
"21819",0,-1
"21820",0,0
"21822",0,-1
"21824",0,-1
"21825",0,0
"21828",0,0
"21829",0,0
"21832",0,0
"21837",0,0
"21840",0,0
"21842",0,0
"21844",0,0
"21846",0,0
"21847",0,1
"21848",0,0
"21849",0,0
"21850",0,-1
"21851",0,0
"21852",0,0
"21853",0,0
"21854",0,-1
"21857",0,0
"21858",0,0
"21864",0,0
"21866",0,0
"21868",0,1
"21870",0,0
"21872",0,0
"21875",0,-1
"21877",0,0
"21880",0,0
"21883",0,0
"21884",0,0
"21886",0,0
"21887",0,0
"21888",0,0
"21889",0,0
"21892",0,0
"21893",0,-1
"21894",0,-1
"21897",0,0
"21898",0,0
"21900",0,0
"21902",0,0
"21905",0,0
"21906",0,0
"21908",0,0
"21911",0,0
"21913",0,0
"21916",0,0
"21918",0,0
"21920",0,-1
"21922",0,0
"21927",0,0
"21928",0,0
"21929",0,-1
"21930",0,0
"21935",0,0
"21936",0,0
"21937",0,0
"21940",0,0
"21941",0,0
"21944",0,0
"21945",1,0
"21947",0,0
"21952",0,0
"21953",0,-1
"21955",0,0
"21956",0,-1
"21957",0,0
"21960",0,0
"21961",0,0
"21962",0,0
"21963",0,0
"21965",0,0
"21971",0,0
"21972",0,0
"21975",0,0
"21976",0,0
"21978",0,0
"21979",0,0
"21980",0,-1
"21982",0,0
"21985",0,0
"21988",0,0
"21992",0,0
"21994",0,0
"21996",0,0
"21997",0,0
"21998",0,-1
"21999",0,0
"22002",-1,0
"22004",0,1
"22005",0,0
"22006",0,0
"22007",0,0
"22008",0,0
"22009",-1,0
"22010",0,0
"22011",0,0
"22012",0,0
"22013",0,0
"22014",0,0
"22015",0,0
"22017",0,0
"22018",0,0
"22019",0,0
"22020",0,0
"22026",0,0
"22027",0,1
"22031",0,0
"22036",0,0
"22037",0,-1
"22038",0,0
"22040",0,0
"22041",0,1
"22042",0,0
"22043",0,0
"22046",0,0
"22049",0,0
"22050",0,0
"22051",0,0
"22052",0,0
"22053",0,0
"22054",-1,0
"22055",0,0
"22056",0,0
"22057",0,0
"22060",0,1
"22061",0,0
"22062",0,0
"22065",0,0
"22066",0,0
"22068",0,-1
"22069",0,0
"22072",0,0
"22073",0,0
"22074",0,0
"22076",0,0
"22077",-1,1
"22078",0,0
"22079",0,0
"22081",-1,1
"22086",0,0
"22087",0,1
"22088",0,0
"22089",0,0
"22090",0,0
"22091",0,0
"22095",0,0
"22096",0,0
"22097",0,0
"22098",0,0
"22099",0,0
"22100",0,0
"22103",0,0
"22104",0,0
"22105",0,0
"22112",0,0
"22113",0,0
"22114",0,0
"22117",0,-1
"22118",0,0
"22119",0,0
"22122",0,0
"22123",0,0
"22125",0,0
"22126",0,0
"22127",0,0
"22131",0,0
"22132",0,0
"22135",0,-1
"22137",0,0
"22140",0,1
"22146",0,0
"22150",0,0
"22152",0,0
"22157",0,0
"22163",0,0
"22166",0,0
"22168",0,0
"22172",0,0
"22175",-1,0
"22178",0,0
"22180",0,0
"22182",0,0
"22183",0,0
"22184",1,-1
"22186",0,0
"22187",0,0
"22188",0,0
"22189",0,0
"22191",0,0
"22192",0,0
"22194",0,0
"22196",0,0
"22198",0,0
"22199",0,0
"22200",0,0
"22202",0,0
"22205",0,0
"22206",0,0
"22209",0,0
"22210",0,0
"22211",0,-1
"22212",0,0
"22213",0,0
"22217",0,0
"22218",0,0
"22219",0,0
"22220",0,0
"22221",0,0
"22223",0,-1
"22228",0,0
"22229",0,0
"22232",0,0
"22234",0,0
"22238",0,0
"22239",0,0
"22243",0,0
"22246",0,0
"22247",0,0
"22248",0,0
"22250",0,0
"22251",0,0
"22252",0,0
"22254",0,0
"22255",0,0
"22256",0,0
"22258",0,-1
"22259",0,0
"22263",0,0
"22265",0,0
"22280",0,0
"22281",0,0
"22282",0,0
"22284",0,0
"22285",0,-1
"22288",0,0
"22291",0,0
"22292",0,0
"22293",-1,0
"22295",0,0
"22296",0,0
"22297",0,0
"22298",0,0
"22299",0,0
"22300",0,0
"22301",-1,0
"22303",0,0
"22304",0,0
"22305",0,0
"22306",0,0
"22311",0,0
"22313",0,0
"22314",0,-1
"22315",0,-1
"22319",0,0
"22320",0,0
"22321",0,0
"22322",0,0
"22323",0,0
"22325",0,0
"22330",0,0
"22331",0,0
"22336",0,0
"22338",0,0
"22339",-1,1
"22340",0,0
"22341",0,0
"22342",0,0
"22350",0,0
"22351",0,0
"22352",0,0
"22355",0,1
"22356",0,1
"22357",0,0
"22358",0,0
"22369",0,-1
"22370",0,0
"22371",0,0
"22372",0,0
"22375",0,0
"22379",0,0
"22382",0,0
"22383",0,0
"22385",0,0
"22386",0,0
"22387",0,1
"22388",0,0
"22389",0,0
"22391",0,0
"22392",0,0
"22393",0,1
"22394",0,0
"22395",0,0
"22396",0,0
"22397",0,-1
"22398",0,0
"22400",0,-1
"22401",0,0
"22402",0,0
"22403",0,0
"22406",0,0
"22407",0,0
"22413",0,0
"22414",0,0
"22416",0,0
"22417",0,0
"22418",0,0
"22421",0,0
"22422",-1,1
"22423",0,0
"22424",0,0
"22425",0,0
"22428",0,0
"22429",0,0
"22433",0,0
"22435",0,0
"22436",0,0
"22437",0,-1
"22438",0,-1
"22439",0,0
"22441",0,0
"22443",0,0
"22445",0,0
"22446",0,0
"22447",0,0
"22449",0,0
"22450",0,0
"22451",0,0
"22453",0,0
"22455",0,0
"22457",0,0
"22463",0,0
"22464",0,-1
"22465",0,0
"22468",0,0
"22469",0,0
"22471",0,0
"22472",0,0
"22473",0,0
"22474",0,0
"22475",0,0
"22478",0,0
"22479",0,-1
"22480",0,0
"22491",0,0
"22492",0,0
"22493",0,0
"22494",0,0
"22495",0,0
"22497",0,0
"22500",0,0
"22502",0,0
"22503",0,0
"22504",0,0
"22505",0,0
"22506",0,0
"22508",0,0
"22511",0,0
"22514",0,0
"22516",0,0
"22518",0,0
"22520",0,0
"22523",0,0
"22525",0,0
"22537",0,0
"22546",0,0
"22548",0,0
"22549",0,0
"22550",0,0
"22552",0,0
"22555",0,1
"22557",0,0
"22560",0,0
"22561",0,0
"22562",0,0
"22566",0,-1
"22570",0,0
"22571",0,0
"22574",0,0
"22575",0,-1
"22577",-1,1
"22578",0,0
"22580",0,0
"22582",0,0
"22584",0,0
"22586",0,0
"22589",0,0
"22594",0,0
"22595",0,0
"22596",0,-1
"22598",0,0
"22599",0,0
"22600",0,0
"22602",0,0
"22605",0,0
"22606",0,0
"22607",0,0
"22608",0,0
"22609",0,0
"22610",0,0
"22614",0,0
"22616",0,-1
"22617",0,0
"22618",0,-1
"22619",0,0
"22621",0,0
"22622",0,0
"22624",0,0
"22625",0,0
"22626",0,0
"22628",0,0
"22629",0,0
"22632",0,0
"22633",0,0
"22634",0,-1
"22635",0,0
"22636",0,0
"22640",0,0
"22642",0,0
"22644",0,0
"22649",0,0
"22650",0,0
"22655",0,0
"22656",0,0
"22660",0,0
"22662",0,0
"22666",0,0
"22667",0,-1
"22670",0,-1
"22674",0,0
"22676",0,0
"22677",0,0
"22678",0,0
"22682",0,0
"22684",0,1
"22685",0,0
"22686",0,0
"22687",0,0
"22688",0,0
"22695",0,0
"22697",0,0
"22704",0,-1
"22706",0,0
"22707",0,0
"22709",0,0
"22716",0,0
"22718",0,0
"22719",0,0
"22723",0,0
"22725",0,0
"22726",1,0
"22730",0,0
"22733",0,0
"22736",0,0
"22738",0,0
"22739",0,0
"22740",0,0
"22741",0,0
"22742",0,0
"22748",0,0
"22749",0,0
"22750",0,0
"22751",0,0
"22752",0,0
"22753",0,0
"22754",0,0
"22756",0,0
"22758",0,0
"22768",0,0
"22769",0,0
"22770",0,0
"22772",0,0
"22773",0,0
"22774",0,0
"22782",0,0
"22783",0,-1
"22785",0,0
"22787",0,0
"22788",1,-1
"22789",0,0
"22791",0,-1
"22793",0,0
"22795",0,0
"22796",0,0
"22797",0,0
"22798",0,0
"22800",0,0
"22801",0,0
"22808",0,0
"22812",0,0
"22816",0,0
"22818",0,0
"22819",0,0
"22820",0,0
"22824",0,0
"22828",0,0
"22829",0,0
"22830",0,0
"22831",0,0
"22833",0,0
"22834",0,1
"22836",0,0
"22839",0,0
"22840",0,0
"22842",0,0
"22843",0,-1
"22846",0,0
"22847",0,0
"22848",0,0
"22849",0,0
"22850",0,0
"22851",0,-1
"22852",-1,0
"22853",0,0
"22854",0,0
"22855",0,0
"22856",0,-1
"22857",0,0
"22859",0,0
"22860",0,0
"22862",0,0
"22863",0,0
"22865",0,0
"22866",0,0
"22867",0,0
"22869",0,0
"22871",0,-1
"22872",0,0
"22877",0,0
"22878",0,0
"22881",0,0
"22884",0,0
"22885",0,0
"22886",0,0
"22887",0,0
"22888",0,0
"22889",0,0
"22891",0,0
"22892",0,0
"22897",0,0
"22899",0,0
"22903",0,0
"22905",0,0
"22906",0,0
"22907",0,0
"22910",0,0
"22913",0,0
"22914",0,-1
"22915",0,0
"22916",0,0
"22917",0,0
"22918",0,0
"22920",0,0
"22921",0,0
"22928",0,-1
"22929",0,-1
"22930",0,0
"22931",0,0
"22933",0,0
"22934",0,0
"22936",0,0
"22937",0,0
"22938",0,0
"22943",0,-1
"22945",0,0
"22952",0,0
"22954",-1,0
"22958",0,0
"22965",0,0
"22968",0,0
"22969",0,0
"22970",0,-1
"22972",0,0
"22973",0,0
"22974",0,0
"22975",0,0
"22978",0,0
"22983",0,0
"22984",0,0
"22985",-1,1
"22993",0,0
"22994",0,0
"22995",1,0
"22996",0,0
"23001",0,0
"23008",0,0
"23010",0,0
"23011",0,0
"23012",0,0
"23013",0,0
"23019",0,0
"23020",0,0
"23021",0,0
"23023",0,0
"23024",0,0
"23025",0,0
"23026",0,0
"23027",0,0
"23028",0,0
"23029",0,0
"23031",0,0
"23033",0,0
"23034",0,0
"23035",0,0
"23036",0,0
"23037",0,0
"23038",0,0
"23042",0,0
"23043",0,0
"23044",0,0
"23045",0,0
"23047",0,0
"23049",0,0
"23051",0,0
"23053",0,0
"23054",0,0
"23056",0,0
"23057",0,0
"23058",0,0
"23059",0,0
"23060",0,0
"23061",0,0
"23066",0,0
"23067",0,0
"23068",0,0
"23069",0,0
"23070",0,0
"23071",0,0
"23072",0,0
"23074",-1,0
"23075",0,-1
"23076",0,-1
"23077",0,1
"23079",0,0
"23081",0,0
"23082",0,-1
"23084",0,0
"23086",0,0
"23087",0,0
"23088",0,0
"23089",0,0
"23090",0,0
"23091",0,0
"23092",0,0
"23095",0,0
"23097",0,0
"23102",0,0
"23103",0,0
"23104",0,0
"23105",0,0
"23107",0,-1
"23109",0,-1
"23112",0,0
"23113",0,0
"23114",0,0
"23115",0,0
"23116",0,-1
"23117",0,0
"23118",0,0
"23119",0,0
"23120",0,0
"23121",0,0
"23122",0,0
"23123",0,0
"23124",0,0
"23126",0,0
"23127",0,0
"23128",0,0
"23130",0,0
"23132",0,0
"23133",0,0
"23135",-1,1
"23136",0,0
"23138",0,0
"23139",0,0
"23142",0,-1
"23143",0,-1
"23145",0,-1
"23146",1,-1
"23149",0,-1
"23150",0,0
"23151",0,0
"23153",0,0
"23154",0,0
"23155",-1,1
"23156",0,-1
"23157",0,0
"23158",0,0
"23160",0,0
"23161",0,0
"23162",0,0
"23163",0,0
"23164",0,0
"23165",0,0
"23166",0,1
"23167",0,0
"23168",0,-1
"23169",0,0
"23171",0,0
"23172",0,0
"23173",0,0
"23174",0,0
"23175",0,0
"23176",0,-1
"23177",0,1
"23179",0,0
"23180",0,0
"23181",0,0
"23182",0,0
"23183",0,0
"23184",0,-1
"23185",0,0
"23186",0,0
"23188",0,0
"23189",0,0
"23192",0,0
"23193",0,-1
"23194",0,0
"23195",0,0
"23199",0,0
"23200",0,0
"23201",0,0
"23202",0,0
"23203",0,0
"23204",0,0
"23205",-1,0
"23208",1,-1
"23209",0,0
"23210",0,0
"23211",0,0
"23212",0,0
"23213",0,0
"23214",0,0
"23218",0,0
"23219",0,0
"23220",0,0
"23223",0,0
"23225",0,0
"23229",0,0
"23231",0,0
"23233",0,0
"23234",0,0
"23235",0,-1
"23237",0,0
"23238",0,0
"23239",0,0
"23240",0,0
"23241",0,-1
"23242",0,0
"23243",0,0
"23244",0,0
"23249",0,0
"23250",0,0
"23251",0,0
"23254",0,0
"23255",0,0
"23258",0,0
"23259",0,0
"23261",0,0
"23262",0,0
"23263",0,1
"23265",0,0
"23268",0,0
"23269",0,1
"23274",0,0
"23279",0,0
"23280",0,0
"23281",0,0
"23282",0,0
"23284",0,0
"23285",0,0
"23286",0,0
"23290",-1,1
"23294",0,1
"23295",0,-1
"23296",0,-1
"23297",0,0
"23298",0,-1
"23299",0,0
"23301",0,1
"23302",0,0
"23305",-1,0
"23306",0,0
"23307",0,0
"23310",0,0
"23313",0,-1
"23316",0,0
"23317",0,1
"23318",0,1
"23322",0,0
"23323",0,0
"23324",0,0
"23325",0,0
"23327",0,0
"23328",0,0
"23329",0,0
"23330",0,0
"23331",0,0
"23332",0,0
"23333",0,0
"23334",0,0
"23338",0,0
"23339",0,0
"23340",0,0
"23341",0,0
"23342",0,0
"23345",0,0
"23351",0,0
"23352",0,0
"23353",0,0
"23354",0,0
"23355",0,0
"23356",0,0
"23357",0,0
"23358",0,0
"23360",0,0
"23364",0,0
"23365",0,0
"23366",0,0
"23367",0,0
"23369",0,0
"23370",0,0
"23371",0,0
"23372",0,0
"23374",0,1
"23376",0,1
"23379",0,0
"23383",0,0
"23384",0,0
"23385",0,0
"23390",0,0
"23391",0,0
"23392",0,0
"23393",0,0
"23394",0,0
"23395",0,0
"23397",0,0
"23399",0,0
"23400",0,0
"23402",0,0
"23403",0,0
"23405",0,0
"23407",0,0
"23415",0,-1
"23416",0,0
"23417",0,0
"23419",0,0
"23423",0,0
"23426",0,0
"23427",0,0
"23428",0,0
"23429",0,0
"23430",0,0
"23434",0,0
"23435",0,0
"23436",0,0
"23440",0,0
"23441",0,0
"23443",0,0
"23446",0,0
"23448",0,0
"23451",-1,0
"23453",0,0
"23454",0,0
"23455",0,0
"23456",0,0
"23462",0,0
"23464",0,0
"23465",0,0
"23468",0,0
"23469",0,0
"23473",0,0
"23474",0,0
"23475",0,0
"23476",0,0
"23478",0,0
"23479",1,0
"23480",0,0
"23481",0,0
"23482",0,0
"23483",0,0
"23484",0,-1
"23485",-1,1
"23486",0,0
"23487",0,0
"23489",0,0
"23490",-1,1
"23491",-1,0
"23492",-1,0
"23493",0,0
"23494",1,0
"23497",0,0
"23498",0,0
"23502",0,0
"23503",0,0
"23506",0,0
"23507",0,-1
"23508",0,-1
"23510",0,-1
"23511",0,0
"23512",0,0
"23514",0,0
"23515",0,0
"23518",0,-1
"23520",0,0
"23521",0,-1
"23522",0,0
"23523",0,0
"23524",0,0
"23531",0,0
"23535",0,0
"23540",0,0
"23541",0,0
"23542",0,-1
"23544",0,0
"23549",0,0
"23551",0,0
"23552",0,0
"23553",0,0
"23555",0,0
"23556",0,0
"23557",0,0
"23559",0,0
"23560",0,0
"23561",0,0
"23562",0,0
"23563",0,0
"23565",0,0
"23567",0,0
"23568",0,-1
"23571",0,0
"23572",0,0
"23573",0,0
"23574",1,1
"23576",0,0
"23579",0,0
"23585",0,0
"23586",0,0
"23588",0,0
"23591",0,0
"23592",0,0
"23596",0,0
"23598",0,0
"23599",0,-1
"23602",0,0
"23604",0,-1
"23609",0,0
"23611",0,0
"23612",0,0
"23613",0,-1
"23619",0,0
"23620",0,0
"23621",0,0
"23622",0,0
"23623",0,0
"23624",0,0
"23626",0,-1
"23628",0,0
"23631",0,0
"23632",0,0
"23633",0,0
"23636",0,0
"23637",0,0
"23638",0,0
"23640",0,0
"23644",0,0
"23651",0,0
"23655",0,0
"23656",0,0
"23657",0,0
"23658",0,0
"23663",0,0
"23667",0,0
"23670",0,1
"23672",0,0
"23675",0,0
"23676",0,0
"23679",1,0
"23681",0,0
"23683",0,0
"23684",0,0
"23688",0,0
"23692",0,0
"23693",0,0
"23694",0,0
"23702",0,0
"23706",0,0
"23707",0,0
"23710",0,0
"23716",0,0
"23723",0,-1
"23731",0,0
"23736",0,0
"23737",0,0
"23738",0,0
"23739",0,0
"23741",0,0
"23746",0,0
"23749",0,0
"23750",0,0
"23752",0,0
"23754",0,1
"23755",0,0
"23757",0,0
"23758",0,0
"23760",0,0
"23761",0,1
"23763",0,1
"23766",0,0
"23767",0,0
"23770",0,0
"23773",0,1
"23775",0,0
"23776",0,0
"23778",0,0
"23779",0,0
"23780",0,0
"23788",0,0
"23790",-1,-1
"23797",0,0
"23799",0,0
"23808",0,-1
"23809",0,0
"23810",0,0
"23811",0,0
"23813",0,0
"23816",0,0
"23822",0,-1
"23823",0,0
"23825",0,0
"23827",0,0
"23833",0,0
"23836",0,0
"23840",0,0
"23843",0,-1
"23845",0,1
"23848",0,0
"23849",0,0
"23851",0,0
"23852",0,-1
"23853",0,0
"23855",0,0
"23857",0,0
"23864",0,0
"23865",0,0
"23866",0,0
"23867",0,0
"23870",0,0
"23871",0,-1
"23874",0,0
"23875",0,0
"23880",0,0
"23881",0,0
"23882",0,1
"23892",0,0
"23893",0,0
"23900",0,0
"23901",0,0
"23902",0,0
"23904",0,0
"23905",0,0
"23907",0,0
"23911",0,-1
"23912",0,0
"23913",0,0
"23914",0,0
"23915",0,0
"23916",0,0
"23917",0,0
"23918",0,0
"23924",0,1
"23925",0,0
"23926",0,0
"23927",0,0
"23928",0,0
"23929",0,1
"23930",0,0
"23931",0,0
"23932",0,0
"23933",0,0
"23936",0,1
"23938",0,0
"23941",0,-1
"23942",0,0
"23943",0,0
"23944",0,0
"23945",0,0
"23946",0,0
"23948",0,0
"23949",0,0
"23950",0,0
"23951",0,0
"23952",0,0
"23955",0,0
"23957",0,0
"23958",0,0
"23959",0,0
"23960",0,0
"23962",0,-1
"23963",0,0
"23965",0,0
"23966",0,0
"23967",0,0
"23968",0,0
"23969",0,0
"23971",0,1
"23972",0,0
"23974",0,0
"23975",0,0
"23976",0,0
"23977",0,0
"23978",0,0
"23979",0,0
"23980",0,0
"23981",0,0
"23982",0,0
"23984",0,0
"23985",0,0
"23986",0,0
"23987",0,0
"23988",0,0
"23989",0,0
"23990",0,0
"23991",0,0
"23992",0,0
"23995",0,0
"23996",0,0
"23999",0,1
"24004",0,0
"24007",0,-1
"24009",0,-1
"24011",0,0
"24012",0,1
"24013",0,0
"24014",0,0
"24015",0,0
"24019",0,0
"24020",0,0
"24021",0,0
"24022",0,0
"24023",0,0
"24024",0,0
"24025",0,0
"24026",0,0
"24027",0,0
"24028",0,1
"24029",0,0
"24030",0,0
"24032",0,0
"24033",0,0
"24035",0,0
"24037",0,0
"24038",0,0
"24041",0,0
"24042",0,0
"24043",0,0
"24044",0,0
"24045",0,0
"24047",0,-1
"24048",0,0
"24049",0,0
"24050",0,0
"24052",0,0
"24053",0,0
"24056",0,0
"24057",0,0
"24058",-1,1
"24059",0,0
"24061",0,0
"24062",0,0
"24063",-1,0
"24064",0,0
"24065",0,0
"24068",0,0
"24069",0,0
"24070",0,0
"24072",0,0
"24073",0,0
"24074",0,0
"24076",0,0
"24078",0,0
"24079",0,0
"24080",0,0
"24081",0,0
"24082",0,0
"24083",0,0
"24084",0,0
"24085",0,0
"24087",0,0
"24088",0,0
"24092",-1,0
"24093",0,-1
"24094",0,0
"24095",0,0
"24096",0,0
"24099",0,0
"24100",0,0
"24104",0,0
"24105",0,0
"24106",0,0
"24107",0,0
"24108",0,0
"24110",0,0
"24111",0,0
"24112",0,0
"24113",0,0
"24114",0,0
"24115",0,0
"24116",0,0
"24117",0,0
"24118",0,0
"24119",0,0
"24120",0,0
"24121",0,0
"24122",0,-1
"24123",0,0
"24124",0,0
"24125",-1,0
"24127",0,0
"24128",0,0
"24129",0,-1
"24131",0,0
"24132",0,0
"24133",0,0
"24134",0,0
"24136",0,0
"24138",1,0
"24139",0,0
"24140",0,0
"24141",0,0
"24142",0,0
"24143",-1,0
"24145",0,0
"24146",0,0
"24148",0,0
"24150",0,0
"24162",0,0
"24164",0,-1
"24165",0,0
"24166",0,0
"24167",0,0
"24168",0,0
"24169",0,0
"24170",0,0
"24173",0,1
"24175",0,0
"24176",0,0
"24177",0,0
"24180",0,0
"24181",0,0
"24182",0,1
"24184",0,0
"24191",0,0
"24195",0,0
"24196",0,0
"24197",0,0
"24198",0,0
"24199",0,0
"24200",0,0
"24202",0,0
"24203",0,0
"24205",0,0
"24210",0,0
"24211",0,0
"24216",0,0
"24218",0,0
"24221",1,0
"24223",0,0
"24224",0,0
"24225",0,0
"24227",0,0
"24230",0,0
"24232",0,0
"24233",0,-1
"24235",0,0
"24236",0,0
"24239",0,0
"24243",0,0
"24252",0,0
"24253",0,0
"24254",0,0
"24256",0,0
"24258",0,0
"24260",0,0
"24261",0,0
"24262",1,0
"24266",0,0
"24267",0,0
"24268",0,0
"24269",0,0
"24270",0,0
"24271",0,-1
"24278",-1,0
"24282",0,0
"24284",0,0
"24286",0,0
"24287",0,0
"24289",0,0
"24290",0,0
"24291",0,0
"24292",0,0
"24295",0,0
"24299",0,0
"24301",0,0
"24303",0,0
"24305",0,0
"24306",0,0
"24307",0,-1
"24309",0,0
"24310",0,0
"24312",0,0
"24316",0,0
"24317",-1,1
"24319",0,0
"24321",0,0
"24324",0,0
"24325",0,0
"24326",0,0
"24327",0,0
"24328",0,0
"24331",0,-1
"24337",0,0
"24339",0,0
"24341",0,0
"24342",0,0
"24344",0,1
"24348",0,0
"24356",0,0
"24357",0,0
"24358",0,0
"24359",0,0
"24360",0,0
"24361",0,0
"24362",0,0
"24367",0,0
"24372",0,0
"24373",0,0
"24374",0,0
"24377",0,0
"24379",0,0
"24381",0,0
"24382",0,0
"24383",0,0
"24386",0,-1
"24388",0,0
"24389",0,0
"24390",0,0
"24391",0,0
"24392",0,-1
"24393",0,0
"24396",0,0
"24397",0,0
"24398",0,0
"24399",0,0
"24401",0,0
"24406",0,0
"24407",0,0
"24408",0,0
"24409",0,0
"24411",0,0
"24414",0,0
"24416",0,0
"24418",0,0
"24421",0,0
"24422",0,0
"24424",0,-1
"24427",0,0
"24428",0,0
"24432",0,0
"24433",0,0
"24434",0,0
"24435",0,0
"24436",0,0
"24444",0,0
"24446",0,0
"24447",0,0
"24455",0,0
"24456",0,0
"24458",0,0
"24467",0,0
"24474",0,0
"24475",0,-1
"24476",0,0
"24477",0,0
"24482",0,0
"24484",0,0
"24491",0,1
"24497",1,0
"24500",0,0
"24501",0,0
"24502",0,0
"24504",0,0
"24505",0,0
"24506",0,0
"24508",0,0
"24509",0,0
"24510",0,0
"24511",0,1
"24513",0,0
"24518",0,0
"24523",0,0
"24524",0,0
"24526",0,0
"24532",0,-1
"24535",0,0
"24536",0,0
"24540",0,0
"24541",0,1
"24542",0,0
"24545",0,-1
"24546",0,0
"24547",0,0
"24548",0,0
"24550",0,-1
"24553",0,0
"24554",0,0
"24557",0,0
"24558",0,0
"24559",0,0
"24562",0,0
"24568",0,0
"24572",1,0
"24573",0,-1
"24574",0,0
"24575",0,0
"24576",0,0
"24577",0,0
"24579",0,0
"24580",0,0
"24581",0,1
"24583",0,0
"24584",0,0
"24585",0,0
"24588",0,0
"24590",0,0
"24598",0,-1
"24599",0,0
"24602",0,0
"24604",0,0
"24605",0,0
"24606",0,0
"24607",0,0
"24608",0,0
"24611",0,0
"24615",0,0
"24616",0,0
"24617",0,0
"24618",0,0
"24619",0,-1
"24620",0,0
"24621",0,0
"24622",0,0
"24624",0,0
"24626",-1,1
"24630",0,1
"24631",0,0
"24632",0,0
"24633",0,0
"24634",0,0
"24637",0,0
"24638",0,0
"24640",0,0
"24644",0,0
"24645",0,0
"24649",0,0
"24653",0,0
"24654",0,0
"24657",0,0
"24661",0,0
"24665",0,0
"24667",0,0
"24668",0,0
"24669",0,0
"24672",0,0
"24673",0,0
"24674",0,0
"24675",0,-1
"24676",0,0
"24678",0,0
"24679",0,0
"24680",0,0
"24682",0,0
